id,type,category,front,reading,meaning_ko,meaning_en,example,example_reading,example_ko,level,tags,source,added_by,last_review,interval,ease,tier,order_in_cat
c2_0009,kanji,C2,笑う,わらう,웃다,,大笑い,おおわらい,크게 웃음,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,9
c2_0010,kanji,C2,泣く,なく,울다,,泣き声,なきごえ,울음소리,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,10
c2_0011,kanji,C2,歩く,あるく,걷다,,散歩,さんぽ,산책,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,11
c2_0012,kanji,C2,走る,はしる,달리다,,走り出す,はしりだす,달리기 시작하다,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,12
c2_0013,kanji,C2,座る,すわる,앉다,,正座,せいざ,정좌,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,13
c2_0014,kanji,C2,立つ,たつ,서다,,立ち上がる,たちあがる,일어서다,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,14
c2_0015,kanji,C2,振り向く,ふりむく,뒤돌아보다,,後ろを振り向く,うしろをふりむく,뒤를 돌아보다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,15
c2_0016,kanji,C2,抱く,だく,안다,,抱きしめる,だきしめる,껴안다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,16
c2_0017,kanji,C2,涙,なみだ,눈물,,涙ぐむ,なみだぐむ,눈물짓다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,17
c2_0018,kanji,C2,胸,むね,가슴,,胸元,むなもと,가슴께,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,18
c2_0019,kanji,C2,背中,せなか,등,,背中を向ける,せなかをむける,등을 돌리다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,19
c2_0020,kanji,C2,肩,かた,어깨,,肩幅,かたはば,어깨너비,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,20
c2_0021,kanji,C2,眺める,ながめる,바라보다,,遠くを眺める,とおくをながめる,멀리 바라보다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,21
c2_0022,kanji,C2,頷く,うなずく,고개를 끄덕이다,,深く頷く,ふかくうなずく,깊이 끄덕이다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,22
c2_0023,kanji,C2,俯く,うつむく,고개를 숙이다,,俯き加減,うつむきかげん,고개 숙인 채,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,23
c2_0024,kanji,C2,嘆く,なげく,한탄하다,,嘆き悲しむ,なげきかなしむ,슬퍼 한탄하다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,24
c2_0025,kanji,C2,囁く,ささやく,속삭이다,,耳元で囁く,みみもとでささやく,귓가에 속삭이다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,25
c2_0026,kanji,C2,呟く,つぶやく,중얼거리다,,独り言を呟く,ひとりごとをつぶやく,혼잣말을 중얼거리다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,26
c2_0027,kanji,C2,微笑む,ほほえむ,미소짓다,,優しく微笑む,やさしくほほえむ,부드럽게 미소짓다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,27
c2_0028,kanji,C2,見つめる,みつめる,응시하다,,じっと見つめる,じっとみつめる,가만히 응시하다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,28
c2_0029,kanji,C2,覗く,のぞく,들여다보다,,窓から覗く,まどからのぞく,창으로 들여다보다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,29
c2_0030,kanji,C2,黙る,だまる,입을 다물다,,黙り込む,だまりこむ,입을 꾹 다물다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,30
c2_0031,kanji,C2,呼ぶ,よぶ,부르다,,名前を呼ぶ,なまえをよぶ,이름을 부르다,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,31
c2_0032,kanji,C2,叫ぶ,さけぶ,외치다,,大声で叫ぶ,おおごえでさけぶ,큰 소리로 외치다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,32
c2_0033,kanji,C2,震える,ふるえる,떨리다,,声が震える,こえがふるえる,목소리가 떨리다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,33
c2_0034,kanji,C2,怯える,おびえる,겁먹다,,暗闇に怯える,くらやみにおびえる,어둠에 겁먹다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,34
c2_0035,kanji,C2,怒鳴る,どなる,고함치다,,大声で怒鳴る,おおごえでどなる,큰 소리로 고함치다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,35
c2_0036,kanji,C2,溜息,ためいき,한숨,,溜息をつく,ためいきをつく,한숨을 쉬다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,36
c2_0037,kanji,C2,瞳,ひとみ,눈동자,,黒い瞳,くろいひとみ,검은 눈동자,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,37
c2_0038,kanji,C2,唇,くちびる,입술,,唇を噛む,くちびるをかむ,입술을 깨물다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,38
c2_0039,kanji,C2,頬,ほお,뺨,,頬を染める,ほおをそめる,뺨을 붉히다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,39
c2_0040,kanji,C2,額,ひたい,이마,,額の汗,ひたいのあせ,이마의 땀,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,40
c2_0041,kanji,C2,眉,まゆ,눈썹,,眉をひそめる,まゆをひそめる,눈살을 찌푸리다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,41
c2_0042,kanji,C2,髪,かみ,머리카락,,髪を撫でる,かみをなでる,머리를 쓰다듬다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,42
c2_0043,kanji,C2,指,ゆび,손가락,,指をさす,ゆびをさす,손가락으로 가리키다,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,43
c2_0044,kanji,C2,腕,うで,팔,,腕を組む,うでをくむ,팔짱을 끼다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,44
c2_0045,kanji,C2,足音,あしおと,발소리,,足音が響く,あしおとがひびく,발소리가 울리다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,45
c2_0046,kanji,C2,気配,けはい,기척,,人の気配,ひとのけはい,인기척,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,46
c2_0047,kanji,C2,沈黙,ちんもく,침묵,,沈黙が続く,ちんもくがつづく,침묵이 이어지다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,47
c2_0048,kanji,C2,表情,ひょうじょう,표정,,表情を変える,ひょうじょうをかえる,표정을 바꾸다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,48
c2_0049,kanji,C2,仕草,しぐさ,몸짓,,優しい仕草,やさしいしぐさ,다정한 몸짓,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,49
c2_0050,kanji,C2,面影,おもかげ,옛 모습,,昔の面影,むかしのおもかげ,옛 모습,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,50
c2_0051,kanji,C2,記憶,きおく,기억,,記憶に残る,きおくにのこる,기억에 남다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,51
c2_0052,kanji,C2,思い出,おもいで,추억,,幼い思い出,おさないおもいで,어린 시절 추억,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,52
c2_0053,kanji,C2,幼い,おさない,어리다,,幼い頃,おさないころ,어릴 적,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,53
c2_0054,kanji,C2,懐かしい,なつかしい,그립다,,懐かしい風景,なつかしいふうけい,그리운 풍경,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,54
c2_0055,kanji,C2,切ない,せつない,애틋하다,,切ない気持ち,せつないきもち,애틋한 마음,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,55
c2_0056,kanji,C2,寂しい,さびしい,쓸쓸하다,,寂しい夜,さびしいよる,쓸쓸한 밤,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,56
c2_0057,kanji,C2,静か,しずか,조용하다,,静かな部屋,しずかなへや,조용한 방,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,57
c2_0058,kanji,C2,暗い,くらい,어둡다,,暗い道,くらいみち,어두운 길,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,58
c2_0059,kanji,C2,明るい,あかるい,밝다,,明るい笑顔,あかるいえがお,밝은 미소,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,59
c2_0060,kanji,C2,優しい,やさしい,상냥하다,,優しい声,やさしいこえ,상냥한 목소리,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,60
c2_0061,kanji,C2,厳しい,きびしい,엄하다,,厳しい表情,きびしいひょうじょう,엄한 표정,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,61
c2_0062,kanji,C2,冷たい,つめたい,차갑다,,冷たい態度,つめたいたいど,차가운 태도,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,62
c2_0063,kanji,C2,温かい,あたたかい,따뜻하다,,温かい言葉,あたたかいことば,따뜻한 말,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,63
c2_0064,kanji,C2,影,かげ,그림자,,影が伸びる,かげがのびる,그림자가 늘어지다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,64
c2_0065,kanji,C2,光,ひかり,빛,,朝の光,あさのひかり,아침 햇빛,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,65
c2_0066,kanji,C2,闇,やみ,어둠,,闇に沈む,やみにしずむ,어둠에 잠기다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,66
c2_0067,kanji,C2,夜明け,よあけ,새벽,,夜明け前,よあけまえ,동트기 전,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,67
c2_0068,kanji,C2,夕暮れ,ゆうぐれ,해질녘,,夕暮れ時,ゆうぐれどき,해질 무렵,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,68
c2_0069,kanji,C2,月明かり,つきあかり,달빛,,月明かりの下,つきあかりのもと,달빛 아래,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,69
c2_0070,kanji,C2,風,かぜ,바람,,風が吹く,かぜがふく,바람이 불다,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,70
c2_0071,kanji,C2,雨音,あまおと,빗소리,,雨音を聞く,あまおとをきく,빗소리를 듣다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,71
c2_0072,kanji,C2,足取り,あしどり,발걸음,,重い足取り,おもいあしどり,무거운 발걸음,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,72
c2_0073,kanji,C2,眼差し,まなざし,눈길,,優しい眼差し,やさしいまなざし,다정한 눈길,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,73
c2_0074,kanji,C2,微笑,ほほえみ,미소,,微笑を浮かべる,ほほえみをうかべる,미소를 짓다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,74
c2_0075,kanji,C2,涙声,なみだごえ,울먹이는 목소리,,涙声で話す,なみだごえではなす,울먹이며 말하다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,75
c2_0076,kanji,C2,胸騒ぎ,むなさわぎ,불안한 예감,,胸騒ぎがする,むなさわぎがする,불안한 예감이 들다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,76
c2_0077,kanji,C2,鼓動,こどう,고동,,心臓の鼓動,しんぞうのこどう,심장의 고동,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,77
c2_0078,kanji,C2,息遣い,いきづかい,숨결,,荒い息遣い,あらいいきづかい,거친 숨결,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,78
c2_0079,kanji,C2,佇む,たたずむ,우두커니 서다,,一人佇む,ひとりたたずむ,홀로 서 있다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,79
c2_0080,kanji,C2,彷徨う,さまよう,헤매다,,街を彷徨う,まちをさまよう,거리를 헤매다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,80
c2_0081,kanji,C2,駆ける,かける,달리다,,駆け寄る,かけよる,달려오다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,81
c2_0082,kanji,C2,振る舞う,ふるまう,행동하다,,冷静に振る舞う,れいせいにふるまう,침착하게 행동하다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,82
c2_0083,kanji,C2,戸惑う,とまどう,당황하다,,返事に戸惑う,へんじにとまどう,대답에 망설이다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,83
c2_0084,kanji,C2,躊躇う,ためらう,망설이다,,一瞬躊躇う,いっしゅんためらう,잠시 망설이다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,84
c2_0085,kanji,C2,呆然,ぼうぜん,멍함,,呆然と立つ,ぼうぜんとたつ,멍하니 서다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,85
c2_0086,kanji,C2,茫然,ぼうぜん,망연자실,,茫然自失,ぼうぜんじしつ,망연자실,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,86
c2_0087,kanji,C2,恍惚,こうこつ,황홀,,恍惚とする,こうこつとする,황홀해지다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,87
c2_0088,kanji,C2,憧憬,しょうけい,동경,,憧憬の的,しょうけいのまと,동경의 대상,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,88
c2_0089,kanji,C2,郷愁,きょうしゅう,향수,,郷愁を誘う,きょうしゅうをさそう,향수를 자아내다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,89
c2_0090,kanji,C2,哀愁,あいしゅう,애수,,哀愁が漂う,あいしゅうがただよう,애수가 감돌다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,90
c2_0091,kanji,C2,情景,じょうけい,정경,,美しい情景,うつくしいじょうけい,아름다운 정경,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,91
c2_0092,kanji,C2,心境,しんきょう,심경,,複雑な心境,ふくざつなしんきょう,복잡한 심경,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,92
c2_0093,kanji,C2,感慨,かんがい,감개,,感慨深い,かんがいぶかい,감개무량하다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,93
c2_0094,kanji,C2,余韻,よいん,여운,,余韻に浸る,よいんにひたる,여운에 잠기다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,94
c2_0095,kanji,C2,気まぐれ,きまぐれ,변덕,,気まぐれな性格,きまぐれなせいかく,변덕스러운 성격,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,95
c2_0096,kanji,C2,物思い,ものおもい,골똘한 생각,,物思いに耽る,ものおもいにふける,상념에 잠기다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,96
c2_0097,kanji,C2,夢中,むちゅう,몰두,,夢中になる,むちゅうになる,몰두하다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,97
c2_0098,kanji,C2,我慢,がまん,참음,,我慢する,がまんする,참다,N4,"小説によく出る,読書の頻度",기본제공,system,,,,paid,98
c2_0099,kanji,C2,決意,けつい,결의,,決意を固める,けついをかためる,결의를 다지다,N2,"小説によく出る,読書の頻度",기본제공,system,,,,paid,99
c2_0100,kanji,C2,見上げる,みあげる,올려다보다,,空を見上げる,そらをみあげる,하늘을 올려다보다,N3,"小説によく出る,読書の頻度",기본제공,system,,,,paid,100
c3_0001,kanji,C3,概念,がいねん,개념,concept,この概念は理解しにくい。,このがいねんはりかいしにくい。,이 개념은 이해하기 어렵다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,1
c3_0002,kanji,C3,意義,いぎ,의의,significance,その研究には大きな意義がある。,そのけんきゅうにはおおきないぎがある。,그 연구에는 큰 의의가 있다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,2
c3_0003,kanji,C3,観点,かんてん,관점,viewpoint,別の観点から考える。,べつのかんてんからかんがえる。,다른 관점에서 생각한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,3
c3_0004,kanji,C3,論理,ろんり,논리,logic,彼の論理は明快だ。,かれのろんりはめいかいだ。,그의 논리는 명쾌하다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,4
c3_0005,kanji,C3,前提,ぜんてい,전제,premise,その前提は間違っている。,そのぜんていはまちがっている。,그 전제는 틀렸다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,5
c3_0006,kanji,C3,結論,けつろん,결론,conclusion,結論を急いではいけない。,けつろんをいそいではいけない。,결론을 서둘러서는 안 된다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,6
c3_0007,kanji,C3,根拠,こんきょ,근거,grounds,その主張には根拠がない。,そのしゅちょうにはこんきょがない。,그 주장에는 근거가 없다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,7
c3_0008,kanji,C3,主張,しゅちょう,주장,assertion,自分の主張を述べる。,じぶんのしゅちょうをのべる。,자신의 주장을 말한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,8
c3_0009,kanji,C3,傾向,けいこう,경향,tendency,価格は上がる傾向にある。,かかくはあがるけいこうにある。,가격은 오르는 경향이 있다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,9
c3_0010,kanji,C3,要因,よういん,요인,factor,失敗の要因を分析する。,しっぱいのよういんをぶんせきする。,실패의 요인을 분석한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,10
c3_0011,kanji,C3,背景,はいけい,배경,background,事件の背景を調べる。,じけんのはいけいをしらべる。,사건의 배경을 조사한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,11
c3_0012,kanji,C3,影響,えいきょう,영향,influence,社会に大きな影響を与える。,しゃかいにおおきなえいきょうをあたえる。,사회에 큰 영향을 준다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,12
c3_0013,kanji,C3,構造,こうぞう,구조,structure,社会の構造が変わる。,しゃかいのこうぞうがかわる。,사회의 구조가 변한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,13
c3_0014,kanji,C3,本質,ほんしつ,본질,essence,問題の本質を見抜く。,もんだいのほんしつをみぬく。,문제의 본질을 꿰뚫어 본다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,14
c3_0015,kanji,C3,相対,そうたい,상대,relativity,幸福は相対的なものだ。,こうふくはそうたいてきなものだ。,행복은 상대적인 것이다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,15
c3_0016,kanji,C3,絶対,ぜったい,절대,absolute,絶対的な真理はない。,ぜったいてきなしんりはない。,절대적인 진리는 없다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,16
c3_0017,kanji,C3,客観,きゃっかん,객관,objectivity,客観的に判断する。,きゃっかんてきにはんだんする。,객관적으로 판단한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,17
c3_0018,kanji,C3,主観,しゅかん,주관,subjectivity,それは主観にすぎない。,それはしゅかんにすぎない。,그것은 주관에 지나지 않는다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,18
c3_0019,kanji,C3,普遍,ふへん,보편,universality,普遍的な価値を求める。,ふへんてきなかちをもとめる。,보편적인 가치를 추구한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,19
c3_0020,kanji,C3,特殊,とくしゅ,특수,special,これは特殊な例だ。,これはとくしゅなれいだ。,이것은 특수한 예다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,20
c3_0021,kanji,C3,矛盾,むじゅん,모순,contradiction,彼の話には矛盾がある。,かれのはなしにはむじゅんがある。,그의 말에는 모순이 있다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,21
c3_0022,kanji,C3,逆説,ぎゃくせつ,역설,paradox,それは一種の逆説だ。,それはいっしゅのぎゃくせつだ。,그것은 일종의 역설이다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,22
c3_0023,kanji,C3,現象,げんしょう,현상,phenomenon,自然現象を観察する。,しぜんげんしょうをかんさつする。,자연 현상을 관찰한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,23
c3_0024,kanji,C3,理念,りねん,이념,ideal,教育の理念を語る。,きょういくのりねんをかたる。,교육의 이념을 말한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,24
c3_0025,kanji,C3,価値,かち,가치,value,情報の価値を見極める。,じょうほうのかちをみきわめる。,정보의 가치를 판별한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,25
c3_0026,kanji,C3,認識,にんしき,인식,recognition,現実の認識が甘い。,げんじつのにんしきがあまい。,현실 인식이 안이하다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,26
c3_0027,kanji,C3,思考,しこう,사고,thinking,論理的な思考を養う。,ろんりてきなしこうをやしなう。,논리적 사고를 기른다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,27
c3_0028,kanji,C3,分析,ぶんせき,분석,analysis,データを詳しく分析する。,データをくわしくぶんせきする。,데이터를 자세히 분석한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,28
c3_0029,kanji,C3,考察,こうさつ,고찰,consideration,結果を深く考察する。,けっかをふかくこうさつする。,결과를 깊이 고찰한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,29
c3_0030,kanji,C3,検討,けんとう,검토,examination,提案を慎重に検討する。,ていあんをしんちょうにけんとうする。,제안을 신중히 검토한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,30
c3_0031,kanji,C3,仮説,かせつ,가설,hypothesis,新しい仮説を立てる。,あたらしいかせつをたてる。,새로운 가설을 세운다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,31
c3_0032,kanji,C3,命題,めいだい,명제,proposition,この命題を証明する。,このめいだいをしょうめいする。,이 명제를 증명한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,32
c3_0033,kanji,C3,定義,ていぎ,정의,definition,言葉の定義を確かめる。,ことばのていぎをたしかめる。,말의 정의를 확인한다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,33
c3_0034,kanji,C3,範疇,はんちゅう,범주,category,それは別の範疇に入る。,それはべつのはんちゅうにはいる。,그것은 다른 범주에 들어간다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,34
c3_0035,kanji,C3,抽象,ちゅうしょう,추상,abstraction,話が抽象的すぎる。,はなしがちゅうしょうてきすぎる。,이야기가 너무 추상적이다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,35
c3_0036,kanji,C3,具体,ぐたい,구체,concreteness,具体的な例を挙げる。,ぐたいてきなれいをあげる。,구체적인 예를 든다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,36
c3_0037,kanji,C3,因果,いんが,인과,causality,因果関係を明らかにする。,いんがかんけいをあきらかにする。,인과관계를 밝힌다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,37
c3_0038,kanji,C3,必然,ひつぜん,필연,inevitability,それは必然の結果だ。,それはひつぜんのけっかだ。,그것은 필연적 결과다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,38
c3_0039,kanji,C3,偶然,ぐうぜん,우연,coincidence,偶然の一致にすぎない。,ぐうぜんのいっちにすぎない。,우연의 일치에 지나지 않는다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,39
c3_0040,kanji,C3,条件,じょうけん,조건,condition,一定の条件を満たす。,いっていのじょうけんをみたす。,일정한 조건을 충족한다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,40
c3_0041,kanji,C3,対象,たいしょう,대상,object,研究の対象を絞る。,けんきゅうのたいしょうをしぼる。,연구 대상을 좁힌다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,41
c3_0042,kanji,C3,概略,がいりゃく,개략,outline,計画の概略を説明する。,けいかくのがいりゃくをせつめいする。,계획의 개략을 설명한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,42
c3_0043,kanji,C3,趣旨,しゅし,취지,purport,発言の趣旨を確認する。,はつげんのしゅしをかくにんする。,발언의 취지를 확인한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,43
c3_0044,kanji,C3,論点,ろんてん,논점,point of argument,議論の論点を整理する。,ぎろんのろんてんをせいりする。,논의의 논점을 정리한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,44
c3_0045,kanji,C3,焦点,しょうてん,초점,focus,問題の焦点を絞る。,もんだいのしょうてんをしぼる。,문제의 초점을 좁힌다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,45
c3_0046,kanji,C3,前後,ぜんご,전후,before and after,文の前後をよく読む。,ぶんのぜんごをよくよむ。,문장의 앞뒤를 잘 읽는다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,46
c3_0047,kanji,C3,対比,たいひ,대비,contrast,二つの案を対比する。,ふたつのあんをたいひする。,두 안을 대비한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,47
c3_0048,kanji,C3,比較,ひかく,비교,comparison,他国と比較する。,たこくとひかくする。,타국과 비교한다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,48
c3_0049,kanji,C3,類似,るいじ,유사,similarity,両者には類似点が多い。,りょうしゃにはるいじてんがおおい。,양자에는 유사점이 많다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,49
c3_0050,kanji,C3,差異,さい,차이,difference,両者の差異は小さい。,りょうしゃのさいはちいさい。,양자의 차이는 작다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,50
c3_0051,kanji,C3,共通,きょうつう,공통,common,共通の目的を持つ。,きょうつうのもくてきをもつ。,공통의 목적을 가진다.,N2,"評論・新書,読書の頻度",기본제공,system,,,,paid,51
c3_0052,kanji,C3,相違,そうい,상이,discrepancy,意見の相違が生じる。,いけんのそういがしょうじる。,의견 차이가 생긴다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,52
c3_0053,kanji,C3,一般,いっぱん,일반,general,一般に広く知られている。,いっぱんにひろくしられている。,일반적으로 널리 알려져 있다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,53
c3_0054,kanji,C3,個別,こべつ,개별,individual,個別に対応する。,こべつにたいおうする。,개별적으로 대응한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,54
c3_0055,kanji,C3,全体,ぜんたい,전체,whole,全体の流れをつかむ。,ぜんたいのながれをつかむ。,전체의 흐름을 파악한다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,55
c3_0056,kanji,C3,部分,ぶぶん,부분,part,一部分だけを取り上げる。,いちぶぶんだけをとりあげる。,일부분만을 다룬다.,N3,"評論・新書,読書の頻度",기본제공,system,,,,paid,56
c3_0057,kanji,C3,内在,ないざい,내재,inherence,問題は制度に内在する。,もんだいはせいどにないざいする。,문제는 제도에 내재한다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,57
c3_0058,kanji,C3,外在,がいざい,외재,externality,原因は外在的なものだ。,げんいんはがいざいてきなものだ。,원인은 외재적인 것이다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,58
c3_0059,kanji,C3,顕在,けんざい,현재화,manifest,問題が顕在化する。,もんだいがけんざいかする。,문제가 표면화된다.,N1,"評論・新書,読書の頻度",기본제공,system,,,,paid,59
